rating,calories,protein,fat,sodium
3.125,1015,6,48,485
3.75,1015,24,83,13767
3.75,1016,16,73,1413
2.5,1016,53,67,480
4.375,1016,70,67,678
4.375,1016,133,43,780
5,1017,11,82,91
4.375,1017,16,43,623
3.75,1017,32,53,1676
4.375,1018,32,91,1381
4.375,1018,60,83,1434
4.375,1019,59,56,1788
4.375,1019,62,73,1909
3.75,1020,10,63,353
3.75,1020,15,53,923
3.75,1020,26,55,1475
4.375,1020,37,95,144
4.375,1021,10,82,341
4.375,1021,35,79,134
3.75,1021,39,16,1551
4.375,1022,11,80,154
4.375,1022,87,60,1129
3.75,1023,11,54,528
4.375,1023,44,50,1621
4.375,1023,78,65,845
3.75,1023,105,45,1484
4.375,1024,59,61,1160
4.375,1025,35,51,981
4.375,1026,10,66,185
3.75,1026,77,71,549
4.375,1027,38,44,2090
3.75,1027,42,88,369
0,1028,50,77,851
4.375,1028,83,74,297
3.125,1029,37,49,1228
3.75,1029,75,69,719
4.375,1029,78,57,341
3.75,1030,13,53,759
4.375,1030,14,59,202
4.375,1030,20,88,2168
2.5,1030,22,93,1623
5,1030,91,67,2101
5,1031,15,72,485
4.375,1031,35,91,341
3.75,1031,49,53,1123
4.375,1031,65,46,919
4.375,1031,74,76,300
3.75,1032,13,70,486
4.375,1032,98,56,1316
5,1033,48,77,160
5,1033,73,75,2128
5,1033,139,47,1251
4.375,1034,52,69,1553
2.5,1034,57,64,236
3.75,1035,51,60,809
5,1035,81,66,511
3.125,1036,32,38,2139
3.125,1037,15,86,88
4.375,1038,35,75,1490
3.125,1038,49,68,191
3.75,1039,39,93,1868
4.375,1039,62,69,1240
4.375,1040,36,62,1058
4.375,1040,74,69,264
5,1040,82,71,322
5,1041,95,50,3766
3.75,1043,34,48,844
3.75,1043,55,47,872
3.75,1043,67,80,195
4.375,1043,77,67,339
3.75,1043,84,75,1041
4.375,1044,9,66,237
4.375,1045,9,61,786
4.375,1045,13,78,270
3.75,1045,82,71,797
4.375,1046,58,39,2046
3.75,1046,69,50,733
3.75,1046,75,79,384
4.375,1046,91,61,45573
0,1046,102,64,1423
5,1047,17,52,265
3.75,1047,46,47,267
4.375,1047,67,85,201
4.375,1049,59,60,609
5,1049,124,45,1671
3.125,1050,65,69,2885
4.375,1050,69,76,1093
0,1050,140,41,3537
4.375,1051,9,63,86
4.375,1051,13,72,518
2.5,1051,30,72,723
5,1051,95,69,1551
3.75,1052,32,89,3139
3.75,1052,37,65,1716
3.75,1052,47,56,3434
4.375,1053,43,94,461
4.375,1053,53,60,1557
4.375,1054,56,73,1690
4.375,1054,83,60,2149
3.75,1055,38,73,2586
3.75,1055,45,67,1698
4.375,1055,51,41,2778
2.5,1055,96,70,365
4.375,1056,78,79,753
4.375,1057,22,88,1007
4.375,1057,56,59,1178
3.75,1058,45,55,2161
0,1058,56,30,2058
4.375,1058,87,45,819
1.25,1059,14,55,101
3.75,1059,45,54,979
4.375,1059,79,78,882
4.375,1059,80,75,298
4.375,1061,45,57,973
3.75,1061,137,45,846
3.75,1062,27,95,1781
4.375,1062,60,69,2980
3.75,1062,83,33,526
4.375,1063,86,75,329
4.375,1064,52,69,3749
3.75,1064,54,91,1398
3.75,1065,12,60,306
4.375,1066,10,77,459
4.375,1066,82,71,410
0,1068,3,1,11
4.375,1068,50,93,560
4.375,1068,94,63,5893
3.75,1069,8,50,161
3.75,1069,35,71,173
4.375,1069,45,94,1022
4.375,1069,149,36,655
4.375,1069,161,29,1616
5,1070,62,77,1056
5,1070,86,70,1297
3.75,1070,89,75,1448
4.375,1072,9,32,735
3.75,1072,79,78,883
4.375,1072,79,78,883
0,1073,16,74,319
4.375,1073,67,82,308
4.375,1074,72,70,351
5,1074,76,72,608
4.375,1074,82,63,3487
3.75,1074,83,72,3268
5,1074,135,46,949
3.75,1076,11,73,150
3.75,1076,77,75,434
3.75,1077,86,75,1029
3.75,1078,61,76,1017
0,1078,67,87,379
3.125,1078,85,80,610
3.75,1080,55,59,1168
3.75,1080,70,75,632
3.75,1081,25,70,1127
3.75,1082,15,69,361
3.75,1082,79,78,725
5,1082,118,54,4204
5,1082,126,55,5313
3.75,1084,27,51,817
0,1084,40,51,788
3.75,1084,46,64,860
4.375,1084,53,58,590
3.75,1084,67,83,1136
4.375,1084,88,38,2714
3.75,1084,101,54,338
4.375,1085,40,95,479
4.375,1085,89,67,758
2.5,1085,100,72,974
5,1085,150,44,2032
5,1086,78,70,1323
3.75,1086,81,71,485
3.75,1086,88,73,435
2.5,1087,24,24,1696
4.375,1087,56,74,2577
5,1089,161,35,4136
4.375,1090,142,50,1560
3.125,1091,21,23,94
3.75,1091,84,74,505
3.75,1092,35,66,2023
3.75,1092,82,75,1301
5,1092,120,37,1128
3.75,1093,18,55,614
3.75,1093,133,47,813
4.375,1094,6,57,240
4.375,1094,39,82,1111
4.375,1095,14,67,154
4.375,1095,64,56,663
4.375,1095,85,80,2082
3.75,1096,41,70,1440
4.375,1096,57,86,480
3.75,1096,68,70,1054
3.75,1096,81,68,349
4.375,1096,85,61,929
3.75,1096,86,75,399
4.375,1097,52,77,1917
0,1097,75,82,442
4.375,1098,12,69,221
4.375,1098,59,74,1096
3.125,1098,82,75,1125
2.5,1098,84,75,320
3.125,1099,3,1,33
4.375,1099,61,90,916
3.75,1099,70,83,1258
3.75,1099,75,73,1093
3.75,1100,159,32,1292
4.375,1101,88,72,2078
0,1102,17,46,303
3.75,1102,81,72,505
4.375,1102,81,77,563
4.375,1103,53,53,373
4.375,1103,53,71,1717
4.375,1103,61,80,395
5,1103,63,57,4717
3.75,1104,49,64,2179
4.375,1104,54,70,1121
5,1104,64,48,9478
3.75,1106,44,40,1460
4.375,1106,55,57,1232
4.375,1106,176,36,706
4.375,1107,48,58,340
4.375,1107,63,79,2236
4.375,1108,119,29,5197
4.375,1108,190,20,7955
4.375,1111,17,23,58
3.75,1111,64,17,1747
4.375,1112,44,100,240
4.375,1112,68,61,337
1.25,1113,8,75,63
4.375,1113,37,97,275
5,1113,38,92,208
4.375,1113,70,68,1576
4.375,1113,121,63,421
5,1114,1,111,5
5,1114,8,91,1114
5,1114,56,71,1868
4.375,1114,75,83,236
4.375,1115,43,102,173
4.375,1115,70,57,1009
4.375,1115,87,75,2735
4.375,1116,10,69,550
3.75,1116,46,74,1110
4.375,1116,85,74,477
5,1117,23,72,663
4.375,1118,81,62,949
3.125,1118,92,70,1226
3.75,1119,3,111,230
0,1120,27,97,4595
3.75,1120,37,93,263
3.75,1120,66,73,245
3.75,1121,16,85,670
3.75,1122,12,76,671
3.75,1122,77,47,4731
4.375,1124,11,73,307
4.375,1124,70,59,716
4.375,1124,75,87,540
5,1125,18,66,949
4.375,1126,40,102,552
3.75,1126,55,88,160
4.375,1126,77,79,297
2.5,1127,19,105,899
0,1127,62,48,3217
4.375,1132,29,103,616
4.375,1132,55,83,732
4.375,1133,69,76,917
3.125,1134,5,1,80
3.75,1134,79,63,502
4.375,1134,82,84,514
5,1135,28,80,1312
5,1135,40,75,1785
4.375,1135,68,52,370
3.75,1137,8,40,174
4.375,1138,69,86,627
3.75,1139,18,106,86
4.375,1140,44,83,695
3.125,1142,30,38,724
0,1143,63,77,311
3.75,1144,18,78,162
3.75,1145,63,81,1939
4.375,1145,153,49,1281
4.375,1146,58,54,1690
3.125,1148,14,72,131
4.375,1148,75,45,1779
4.375,1148,81,53,826
5,1149,37,94,549
4.375,1149,50,31,2322
3.125,1149,86,38,520
4.375,1150,52,101,1179
3.75,1150,60,94,2491
4.375,1150,68,92,245
3.75,1150,75,72,1026
3.75,1151,14,73,392
3.75,1151,27,93,1425
2.5,1151,65,53,563
3.75,1151,83,86,438
4.375,1153,160,50,2975
4.375,1154,11,74,234
4.375,1154,86,82,638
3.75,1155,68,42,996
4.375,1156,67,26,1953
0,1157,27,21,1689
3.75,1157,44,67,989
4.375,1157,45,72,2999
4.375,1158,63,56,2238
3.75,1159,17,48,637
3.125,1160,44,76,2711
5,1160,49,35,3110
4.375,1161,59,71,587
3.75,1161,64,98,1404
4.375,1161,192,13,6267
4.375,1162,37,106,2498
4.375,1162,68,94,193
4.375,1162,125,58,5151
4.375,1163,68,93,379
4.375,1164,31,67,120
4.375,1165,50,63,496
3.75,1165,68,71,1517
4.375,1165,80,80,575
3.75,1166,82,70,843
3.75,1166,133,60,1324
4.375,1167,16,92,90
3.75,1167,41,87,383
3.75,1167,49,58,1830
5,1167,50,71,1789
4.375,1167,72,82,472
4.375,1167,105,30,460
1.25,1168,35,75,563
3.75,1168,47,37,902
3.75,1168,74,95,131
3.75,1168,80,69,1933
3.125,1168,81,92,220
3.75,1169,70,68,490
4.375,1169,99,57,4767
3.75,1170,47,96,520
3.75,1171,100,28,3428
4.375,1172,54,73,220
4.375,1173,33,23,2725
3.75,1174,13,88,312
5,1174,29,92,1804
5,1174,57,21,233
2.5,1175,51,87,3699
3.75,1176,73,69,1046
4.375,1177,39,64,962
4.375,1177,133,59,4720
3.75,1178,54,80,673
3.75,1178,73,78,1704
4.375,1179,85,69,720
4.375,1179,111,57,7666
3.75,1179,137,52,3418
4.375,1180,58,89,886
4.375,1180,95,56,1664
4.375,1181,24,100,744
0,1181,76,68,516
3.75,1182,80,90,896
4.375,1182,140,55,19149
3.125,1183,13,97,467
5,1183,14,35,347
4.375,1183,63,44,2178
4.375,1184,39,93,180
3.75,1185,45,96,1038
4.375,1186,46,106,781
3.75,1186,54,56,608
4.375,1186,86,66,1010
3.125,1187,67,55,603
4.375,1187,126,58,1895
4.375,1188,97,76,499
3.125,1190,37,99,1926
4.375,1190,40,24,1213
4.375,1190,57,93,1073
5,1191,8,62,346
3.75,1193,43,99,1384
4.375,1193,95,65,853
3.75,1195,31,40,44
5,1195,79,74,375
3.75,1196,80,92,359
3.75,1196,93,74,827
4.375,1197,81,82,728
4.375,1198,26,84,363
4.375,1198,82,79,302
4.375,1198,103,33,2473
2.5,1199,38,57,1853
0,1200,90,79,1147
5,1201,9,62,175
4.375,1201,11,49,613
4.375,1201,63,69,876
5,1201,152,61,5160
3.125,1202,31,87,617
3.75,1202,42,13,2251
5,1203,89,87,583
5,1204,86,80,579
3.75,1207,70,88,199
3.75,1208,50,78,2560
4.375,1208,71,80,726
3.75,1208,90,71,1770
4.375,1209,9,21,360
4.375,1209,41,84,2507
4.375,1209,97,59,1585
0,1210,17,118,840
3.75,1210,43,99,67909
4.375,1212,73,74,456
4.375,1212,94,77,533
5,1213,155,46,1184
4.375,1213,156,59,1092
3.75,1214,60,95,472
5,1215,8,21,281
0,1215,18,4,5302
3.75,1216,57,63,1934
5,1217,34,74,2106
4.375,1217,131,43,1127
3.125,1218,46,110,2913
3.125,1220,24,83,1100
3.75,1220,88,87,3614
3.75,1220,111,80,1611
5,1221,49,86,613
3.75,1222,17,68,483
4.375,1222,53,112,2166
3.75,1223,40,77,1438
3.75,1223,43,94,506
3.125,1223,71,99,894
4.375,1223,84,91,1581
4.375,1223,156,61,1219
3.75,1226,89,80,800
3.75,1227,68,92,253
3.75,1227,80,83,659
5,1227,87,90,1611
3.75,1227,123,72,461
3.75,1228,68,74,1364
5,1229,70,65,2956
4.375,1229,113,72,285
4.375,1230,51,79,1251
4.375,1230,80,79,1230
5,1231,6,135,150
5,1231,12,87,170
4.375,1232,90,76,698
4.375,1232,90,82,304
0,1232,170,46,1782
5,1234,39,99,151
4.375,1234,67,23,1269
4.375,1234,87,76,347
3.75,1234,131,74,67253
4.375,1235,88,93,1087
5,1235,107,51,2497
3.125,1237,46,88,297
5,1237,109,86,465
4.375,1238,45,108,557
4.375,1240,49,75,2276
4.375,1240,49,75,2276
5,1240,55,108,675
4.375,1240,91,65,3627
3.75,1240,131,72,1491
3.75,1241,55,41,1343
5,1241,81,94,304
4.375,1242,52,56,1403
4.375,1242,79,103,291
3.75,1243,37,118,1944
4.375,1243,42,111,453
5,1243,157,56,1051
4.375,1243,175,52,2400
3.75,1245,16,87,479
4.375,1245,60,97,495
5,1246,11,114,234
3.75,1246,41,75,1232
4.375,1246,150,48,18898
5,1248,91,87,22932
4.375,1251,11,71,421
4.375,1251,67,50,2056
4.375,1251,160,58,1216
4.375,1252,63,94,1317
4.375,1252,79,86,4046
3.75,1253,102,78,3874
3.75,1254,43,47,1635
5,1254,175,53,927
5,1260,67,104,355
4.375,1261,103,58,1315
3.75,1262,17,103,386
5,1265,90,82,614
5,1267,48,107,416
5,1267,50,82,1651
5,1268,63,60,2762
4.375,1268,94,79,1458
4.375,1270,78,67,547
0,1272,16,81,429
5,1272,28,11,932
4.375,1272,43,102,286
4.375,1272,83,82,393
4.375,1273,40,77,658
4.375,1273,129,38,5915
4.375,1275,85,68,1675
4.375,1275,110,89,1341
4.375,1276,43,88,689
0,1276,52,65,1564
3.75,1276,68,77,621
4.375,1277,44,109,174
4.375,1277,68,86,676
4.375,1277,74,98,782
3.75,1278,68,100,680
4.375,1279,33,62,1548
4.375,1279,50,92,1215
4.375,1279,65,100,348
5,1281,97,90,2118
4.375,1283,82,55,2123
4.375,1283,99,90,480
4.375,1284,91,77,787
4.375,1285,46,116,1322
5,1285,72,108,1203
4.375,1286,91,81,1447
4.375,1287,47,69,2669
3.125,1288,68,76,1192
3.75,1290,76,97,1192
5,1290,162,63,1190
4.375,1290,167,61,1014
4.375,1291,79,89,884
3.75,1291,163,60,66833
4.375,1295,104,73,444
4.375,1296,46,111,683
3.75,1296,120,70,11779
5,1297,44,100,1943
5,1298,58,99,5695
4.375,1299,90,89,1491
5,1300,57,75,1157
5,1302,183,49,1433
5,1303,34,104,139
3.125,1303,42,102,713
4.375,1304,71,76,1391
4.375,1305,33,112,139
4.375,1305,50,112,256
4.375,1305,92,100,923
4.375,1305,100,89,820
4.375,1305,175,57,938
1.25,1307,145,75,1456
5,1308,144,54,13006
4.375,1311,81,85,1222
3.75,1311,90,98,537
5,1311,104,94,2136
4.375,1312,89,76,2702
0,1312,234,15,8945
3.125,1313,46,70,632
4.375,1313,91,70,3192
4.375,1314,48,86,1559
4.375,1315,142,78,533
3.75,1316,51,42,1554
4.375,1318,91,82,3733
4.375,1319,49,104,663
3.75,1320,77,110,212
3.75,1321,47,112,653
3.75,1321,56,103,17544
4.375,1322,15,82,720
4.375,1324,75,103,1152
4.375,1324,170,60,2853
3.75,1327,73,107,1896
3.75,1330,103,90,558
3.125,1331,48,98,2012
4.375,1333,68,28,2185
5,1334,103,78,551
5,1335,20,19,575
3.75,1335,75,83,1058
0,1335,81,85,3032
3.75,1336,51,60,2508
3.75,1337,51,101,183
4.375,1341,66,42,2100
1.25,1344,13,77,57
5,1344,65,110,1477
4.375,1345,28,8,28
3.125,1345,142,82,458
3.125,1346,82,81,296
5,1346,187,48,976
4.375,1347,16,79,408
3.75,1348,56,70,1969
5,1350,198,52,3293
4.375,1351,47,57,1343
4.375,1351,84,85,496
4.375,1353,178,58,1485
4.375,1355,36,17,2529
5,1356,74,80,3173
5,1356,134,66,13430
3.75,1357,46,126,840
4.375,1358,48,125,355
4.375,1358,51,90,705
5,1359,17,85,109
4.375,1361,95,94,2878
5,1362,26,41,151
3.75,1364,75,103,894
5,1364,176,64,1333
3.125,1367,102,102,549
3.75,1370,31,88,270
3.125,1373,133,84,571
3.75,1377,74,82,424
4.375,1377,76,114,1867
4.375,1377,97,99,1237
4.375,1378,17,93,599
4.375,1378,69,105,3835
5,1378,93,106,1661
3.75,1378,133,68,3364
5,1378,196,55,1632
3.75,1379,9,21,173
3.75,1380,20,69,814
4.375,1380,48,95,4606
3.75,1381,145,79,454
5,1382,90,101,1461
5,1383,92,109,184
4.375,1385,106,88,583
3.75,1386,9,133,105
4.375,1386,54,127,3071
3.75,1386,105,98,578
4.375,1387,64,61,1162
3.75,1387,106,97,399
3.125,1388,12,70,979
5,1388,20,87,922
4.375,1388,47,107,1407
4.375,1388,54,123,207
4.375,1390,42,134,208
3.75,1391,52,128,682
4.375,1391,67,99,607
4.375,1391,81,108,432
4.375,1394,51,105,2183
4.375,1395,91,88,1109
3.75,1396,81,78,428
3.75,1397,15,77,103
3.125,1401,40,76,2388
5,1401,133,83,1317
4.375,1404,62,93,1712
4.375,1404,104,99,1524
4.375,1405,36,121,854
5,1405,55,87,1336
3.75,1405,74,53,1184
4.375,1405,77,94,1715
5,1407,17,94,890
4.375,1407,106,103,643
4.375,1407,110,100,508
5,1408,105,100,1186
3.75,1411,90,100,463
4.375,1413,99,108,857
3.75,1414,50,129,196
4.375,1414,93,83,869
4.375,1414,176,49,16104
4.375,1415,64,124,430
4.375,1415,154,78,2495
2.5,1416,33,72,813
4.375,1416,76,95,1158
4.375,1417,89,80,395
3.75,1417,100,101,2111
4.375,1418,144,80,1891
4.375,1419,51,127,220
2.5,1419,97,87,728
4.375,1420,74,109,964
3.125,1421,98,114,458
3.125,1422,15,93,307
3.75,1422,64,105,2657
4.375,1422,93,113,1188
3.125,1424,73,78,1022
2.5,1427,70,85,1218
3.75,1428,98,102,1089
3.75,1429,43,63,3022
3.75,1429,68,125,1516
3.75,1430,88,115,363
4.375,1431,50,121,1137
3.75,1432,74,106,2733
4.375,1433,9,82,103
5,1434,40,140,1591
5,1434,162,72,9792
4.375,1435,19,95,1227
4.375,1435,19,131,1776
5,1435,112,93,1888
4.375,1436,152,68,2546
5,1437,16,123,202
5,1438,77,109,319
4.375,1438,118,98,819
3.75,1439,107,101,384
5,1441,36,57,1458
4.375,1443,88,97,1164
4.375,1443,100,106,1316
3.75,1444,55,31,3777
3.75,1446,12,87,204
5,1447,48,89,1133
3.125,1448,22,51,748
4.375,1448,107,88,1866
5,1450,171,73,37191
4.375,1452,5,151,299
4.375,1453,76,118,2783
4.375,1453,79,91,1992
5,1453,107,106,732
4.375,1454,103,96,1206
4.375,1454,112,65,3365
5,1455,53,125,2006
4.375,1456,153,79,2248
2.5,1458,50,76,868
0,1461,119,55,14276
4.375,1462,77,108,899
3.75,1464,76,76,262
3.75,1465,92,101,1351
3.125,1465,108,111,1741
0,1466,12,100,123
4.375,1466,83,87,1714
4.375,1467,58,112,1926
4.375,1470,203,59,1068
3.75,1472,16,56,193
4.375,1474,42,130,690
4.375,1475,90,91,627
4.375,1475,123,83,7695
4.375,1476,68,101,1896
4.375,1478,74,118,1843
3.75,1478,81,79,477
3.75,1483,94,76,414
4.375,1484,44,132,477
4.375,1485,101,102,1865
0,1487,62,114,3175
4.375,1488,107,107,719
4.375,1488,130,94,771
4.375,1492,42,57,1396
3.75,1495,53,131,206
4.375,1495,121,89,2536
4.375,1495,128,103,481
2.5,1496,63,123,916
4.375,1497,54,129,1466
3.75,1497,147,82,1321
3.75,1503,54,105,287
5,1503,117,94,906
3.75,1508,14,101,499
5,1508,74,127,837
4.375,1511,60,136,694
5,1511,96,118,3097
5,1512,179,55,2904
5,1513,13,95,1322
4.375,1516,173,71,1023
5,1519,55,142,397
3.75,1521,85,110,1695
3.75,1524,118,102,2621
4.375,1526,83,101,312
5,1526,118,93,1021
5,1529,167,82,3597
3.75,1530,17,110,596
3.75,1530,97,77,755
4.375,1533,47,85,1905
3.75,1534,73,115,1458
4.375,1534,115,70,2621
4.375,1535,78,109,2674
4.375,1540,217,41,7273
3.125,1546,119,100,725
3.75,1546,126,110,1513
4.375,1547,183,79,1629
4.375,1549,104,89,973
5,1550,41,120,3070
3.75,1552,60,106,3916
5,1552,73,134,348
4.375,1553,58,114,488
4.375,1554,17,109,371
3.75,1557,38,120,1478
3.75,1557,96,87,1604
3.75,1557,123,91,2785
3.75,1558,21,75,1142
4.375,1561,30,10,210
3.75,1564,56,142,275
5,1566,48,128,1775
3.75,1569,59,137,419
3.75,1569,81,134,1796
3.75,1573,31,69,777
3.75,1575,18,148,899
4.375,1575,253,41,2110
4.375,1578,60,131,1507
0,1578,88,133,1891
4.375,1583,50,106,1631
5,1585,15,97,921
4.375,1585,200,66,1169
4.375,1586,122,117,783
5,1586,171,69,4927
4.375,1587,190,71,2993
3.125,1588,75,107,2663
3.75,1588,92,110,432
5,1589,36,137,2153
4.375,1589,60,141,764
1.25,1591,106,74,3711
3.75,1592,136,107,927
4.375,1593,81,123,949
4.375,1596,115,60,3773
0,1597,25,152,1464
3.75,1597,51,151,319
0,1597,226,60,3684
3.75,1598,85,26,1705
5,1599,31,11,1523
3.125,1599,93,124,1445
4.375,1600,214,71,1366
5,1600,249,53,12450
3.75,1606,97,118,580
5,1608,57,109,1074
3.75,1610,115,93,2014
1.875,1611,75,118,3780
4.375,1611,123,114,759
4.375,1613,97,109,618
4.375,1617,17,116,1468
4.375,1618,88,88,660
4.375,1620,116,115,441
4.375,1625,110,120,2376
4.375,1628,49,116,1754
3.125,1630,105,114,1730
4.375,1632,126,119,795
5,1637,60,145,568
3.75,1645,94,117,1547
4.375,1647,104,106,573
4.375,1648,37,103,1566
4.375,1649,98,91,400
3.75,1650,70,138,1454
3.125,1653,129,112,482
3.75,1654,62,144,2206
3.75,1660,64,141,953
3.75,1662,46,107,2363
3.75,1662,86,92,2764
4.375,1663,133,103,2007
3.125,1664,43,23,1261
0,1667,101,139,996
4.375,1668,123,85,1380
4.375,1670,76,134,1177
4.375,1673,130,119,1665
4.375,1677,152,104,752
4.375,1677,189,89,1095
3.125,1680,98,105,1448
4.375,1682,65,45,3445
5,1682,82,120,5980
4.375,1683,100,83,432
4.375,1685,40,153,754
4.375,1685,48,135,2401
4.375,1685,85,135,1476
4.375,1686,25,166,433
3.125,1691,57,142,326
4.375,1696,14,73,1212
4.375,1696,55,97,3321
4.375,1699,72,107,332
4.375,1701,116,125,924
3.75,1702,49,46,566
4.375,1702,53,156,209
4.375,1706,85,97,3664
4.375,1707,43,28,2938
3.75,1708,78,76,817
4.375,1711,39,139,377
4.375,1712,77,97,3657
0,1715,97,96,3261
5,1717,245,68,3591
4.375,1719,102,134,2283
4.375,1720,66,159,953
4.375,1725,88,128,2676
5,1726,59,149,831
4.375,1729,134,96,805
4.375,1730,129,111,6212
0,1735,79,69,8748
3.125,1736,54,125,2149
4.375,1737,148,115,1525
0,1739,101,29,4386
0,1740,159,84,1275
3.75,1740,222,39,8644
4.375,1742,66,146,861
3.125,1743,23,106,273
3.75,1750,1,1,39
3.75,1750,79,135,1645
4.375,1755,192,94,902
3.125,1758,198,98,1019
4.375,1763,140,115,858
4.375,1763,191,98,592
3.75,1765,167,99,738
5,1765,175,103,16056
5,1770,310,31,12845
0,1773,110,106,1745
4.375,1775,48,156,1692
4.375,1775,64,133,194
4.375,1776,14,69,139
5,1777,25,117,1189
4.375,1781,82,132,3261
4.375,1782,30,16,1004
4.375,1782,81,152,456
5,1783,59,62,4105
3.75,1783,77,115,3982
4.375,1784,72,161,966
4.375,1784,138,130,567
4.375,1786,140,118,1245
3.75,1787,193,94,1137
3.75,1791,17,111,1745
5,1793,216,89,1526
4.375,1796,69,136,1738
4.375,1798,56,57,2156
3.75,1802,53,135,1305
4.375,1802,65,78,490
4.375,1803,73,131,3126
4.375,1807,16,117,920
4.375,1807,82,158,1072
3.75,1810,45,56,724
4.375,1810,81,160,550
4.375,1814,78,151,1673
3.75,1814,106,146,894
3.75,1818,201,107,755
5,1820,248,48,8014
3.75,1821,74,136,882
0,1822,45,134,1542
4.375,1829,59,49,3536
2.5,1836,50,136,1620
4.375,1837,89,138,747
4.375,1839,55,178,157
4.375,1841,114,127,3990
5,1842,93,120,2627
2.5,1844,93,140,1654
4.375,1845,87,152,1731
3.125,1846,135,136,906
4.375,1847,66,93,884
4.375,1851,242,73,1533
3.75,1855,83,148,1822
3.75,1861,69,160,541
5,1866,264,78,1943
0,1873,29,37,526
4.375,1878,70,170,1725
4.375,1879,75,149,464
1.25,1881,57,96,1157
5,1881,327,43,13875
3.75,1883,99,161,403
3.75,1887,212,103,570
3.75,1893,24,113,578
4.375,1893,70,172,1484
4.375,1894,97,104,1596
0,1898,238,95,679
4.375,1902,69,166,704
4.375,1908,24,122,1183
3.75,1909,65,165,1693
5,1910,15,192,1054
3.75,1910,61,30,802
3.75,1910,61,144,1951
4.375,1916,71,170,410
5,1919,29,123,610
4.375,1920,77,139,2265
3.75,1920,80,80,4240
4.375,1923,28,111,1073
3.75,1925,238,72,5347
5,1933,85,147,1399
4.375,1935,126,101,2434
4.375,1935,138,146,571
4.375,1943,21,97,1222
3.75,1946,32,115,672
0,1951,28,33,1779
4.375,1958,73,81,7546
4.375,1959,98,163,854
5,1961,97,171,889
5,1961,250,94,9573
3.75,1966,51,179,891
3.75,1968,171,123,1826
4.375,1973,34,194,440
4.375,1979,48,130,2609
4.375,1982,77,181,659
4.375,1985,228,110,1537
4.375,1986,71,75,5753
4.375,1990,27,194,997
4.375,1993,16,154,302
0,2005,109,130,8470
3.125,2006,106,166,1081
4.375,2008,111,156,2244
3.125,2010,150,149,767
3.75,2014,87,176,604
3.75,2018,57,163,1836
3.75,2027,102,174,1770
5,2036,58,137,3191
1.25,2039,38,54,2473
4.375,2043,281,90,2307
4.375,2045,329,31,10672
4.375,2049,101,152,1933
3.75,2054,222,90,19986
4.375,2056,166,136,827
4.375,2057,134,155,697
3.125,2061,321,43,12862
3.125,2063,57,78,3875
4.375,2064,18,215,106
4.375,2068,14,142,332
3.75,2073,150,146,645
4.375,2085,61,152,2281
4.375,2086,12,226,1189
3.75,2089,100,161,2268
3.75,2094,39,41,2599
4.375,2099,373,35,15416
4.375,2100,60,194,582
4.375,2103,76,172,1699
4.375,2111,107,164,772
3.75,2111,151,156,1103
3.75,2117,301,30,10231
3.75,2120,104,99,900
5,2123,93,181,1165
4.375,2124,131,155,1460
4.375,2129,29,115,1271
4.375,2137,59,199,2373
4.375,2137,89,170,1701
4.375,2142,30,90,2106
3.75,2154,63,164,3215
5,2161,26,205,297
4.375,2161,103,173,3169
4.375,2164,103,163,1480
4.375,2165,312,90,2000
4.375,2168,156,158,907
4.375,2174,106,170,2171
0,2184,93,161,8023
3.75,2193,180,152,697
4.375,2194,346,32,11150
4.375,2197,100,93,4699
4.375,2198,72,178,1211
3.125,2200,161,156,6477
4.375,2204,134,136,3098
0,2213,43,216,610
3.75,2221,155,154,1542
4.375,2230,56,166,294
3.75,2234,125,77,6377
5,2240,28,153,1944
4.375,2246,85,39,1525
5,2251,61,186,1469
3.75,2257,359,44,13805
4.375,2271,117,186,2362
3.125,2278,73,110,2863
3.75,2291,83,211,394
4.375,2293,81,199,854
3.75,2293,133,165,6086
0,2308,48,115,1908
4.375,2315,82,202,440
4.375,2317,162,158,881
4.375,2330,31,94,992
4.375,2331,138,178,923
4.375,2335,85,55,1562
4.375,2335,140,120,4200
4.375,2341,104,153,1894
4.375,2341,372,71,16813
4.375,2343,46,193,1569
0,2351,48,91,1388
4.375,2352,228,131,13869
5,2359,38,198,3139
2.5,2368,68,28,1940
3.75,2378,87,201,341
3.75,2380,199,160,1137
3.75,2401,226,164,1044
5,2417,16,242,944
4.375,2418,161,141,4786
3.125,2420,325,107,5638
4.375,2426,38,192,588
4.375,2426,115,201,5466
4.375,2442,69,229,2157
4.375,2448,113,188,936
0,2457,4,18,22
3.75,2466,267,137,1759
5,2473,88,44,4050
5,2476,27,246,177
5,2477,32,243,425
5,2477,107,100,5771
0,2478,119,214,3543
0,2484,384,76,1791
5,2493,52,76,3443
4.375,2502,86,226,2422
4.375,2505,6,282,484
4.375,2511,107,132,1821
3.125,2517,85,44,1124
3.75,2519,17,230,871
4.375,2521,84,227,1865
4.375,2543,42,256,356
4.375,2550,163,172,460
4.375,2555,414,35,13999
3.75,2561,141,217,736
4.375,2588,81,234,1419
5,2589,98,239,1360
4.375,2589,170,189,1181
3.75,2594,146,182,2421
4.375,2596,187,197,1247
4.375,2607,132,188,5967
5,2612,161,207,5349
3.75,2631,162,182,1828
4.375,2636,402,95,2980
4.375,2639,198,185,3657
4.375,2641,98,219,1074
